,genre_ids,ids,popularity,release_date,release_year,title,vote_average,genre,url poster1,filename,primary_color,rgb
736,35,52774,1.1125,1991-05-10,1991,Sweet Talker,3.8,comedy,http://image.tmdb.org/t/p/w500/1nrdp4zyVjpgNh6XDlc7YNUSHeL.jpg,52774_1.jpg,darkslategray,"(53, 55, 70)"
737,35,256054,1.094643,2013-11-28,2013,Oh My Ghost,5.5,comedy,http://image.tmdb.org/t/p/w500/v1YYdaj8C5I2G1xDpTN0mbtRULA.jpg,256054_1.jpg,darkslategray,"(30, 39, 49)"
738,35,7070,1.00001,1972-02-24,1972,Willi wird das Kind schon schaukeln,6.3,comedy,http://image.tmdb.org/t/p/w500/uqIj4o9e3VzjWmuCQrAXknlt4Ho.jpg,7070_1.jpg,darkkhaki,"(206, 176, 83)"
739,35,44521,1.329243,1958-04-23,1958,Neither Seen Nor Recognized,6.6,comedy,http://image.tmdb.org/t/p/w500/xfa94s35p3Ck981VSB71YjReaWV.jpg,44521_1.jpg,darkslategray,"(37, 43, 28)"
740,35,64116,1.0007549999999998,2002-10-18,2002,Falling Sky,5.0,comedy,http://image.tmdb.org/t/p/w500/9rPcJjvM8PVOKzgHFEWuKCsAL8M.jpg,64116_1.jpg,midnightblue,"(16, 25, 60)"
741,35,45715,1.014831,2010-05-20,2010,The Kings of Mykonos,6.0,comedy,http://image.tmdb.org/t/p/w500/zECJSGIDhuwUIItjc1g8yeoOHFE.jpg,45715_1.jpg,steelblue,"(69, 121, 197)"
742,35,203124,1.001938,2013-06-16,2013,Failure,7.0,comedy,http://image.tmdb.org/t/p/w500/kkytdm2f0ychhxyCmJAG3RacICz.jpg,203124_1.jpg,midnightblue,"(4, 12, 88)"
743,35,95077,1.000023,1971-10-01,1971,"Dagmar's Hot Pants, Inc.",6.0,comedy,http://image.tmdb.org/t/p/w500/puPAzMrvfZbiTrQ2t9USd2VQcgN.jpg,95077_1.jpg,saddlebrown,"(140, 62, 25)"
744,35,354148,1.071769,2015-08-09,2015,Winter Song,8.0,comedy,http://image.tmdb.org/t/p/w500/gi9jP5FAJrPkJBsgTwPf2iVUUKC.jpg,354148_1.jpg,dimgray,"(97, 103, 119)"
745,35,56418,1.139214,2011-11-02,2011,The Source,6.5,comedy,http://image.tmdb.org/t/p/w500/8oDCWcVDAGsrcB6HHvVsvPuQ09L.jpg,56418_1.jpg,black,"(48, 28, 21)"
746,35,70781,1.0014040000000002,1973-10-12,1973,Man in the Trunk,6.8,comedy,http://image.tmdb.org/t/p/w500/iYFcQZPngeLJ4MNOSZmPflA2fuf.jpg,70781_1.jpg,darkslategray,"(55, 31, 35)"
747,35,72025,1.032547,1958-12-19,1958,"Vater, Mutter und neun Kinder",5.7,comedy,http://image.tmdb.org/t/p/w500/yKzRlNjQa1N7CSSSQqIfwL1Vvol.jpg,72025_1.jpg,dimgray,"(105, 124, 108)"
748,35,2107,1.676018,1991-02-08,1991,L.A. Story,6.2,comedy,http://image.tmdb.org/t/p/w500/zYuSaKMM2Hls7erz0MNKh4cje25.jpg,2107_1.jpg,black,"(21, 17, 17)"
749,35,197033,1.2178870000000002,2013-05-22,2013,Geography Club,6.4,comedy,http://image.tmdb.org/t/p/w500/DaGSmtXItpHG5GYouz3Q32AlRh.jpg,197033_1.jpg,darkslategray,"(28, 63, 72)"
750,35,327502,1.000191,1964-10-02,1964,Easy Love,0.0,comedy,http://image.tmdb.org/t/p/w500/sLjEtSTu3t6xBQaTql9h3YnK5Tf.jpg,327502_1.jpg,gainsboro,"(231, 227, 208)"
751,35,132734,1.013914,1962-09-25,1962,Det stod i avisen,0.0,comedy,http://image.tmdb.org/t/p/w500/b6zlrYnNkW7RW4OgnygL5Crtm6d.jpg,132734_1.jpg,brown,"(167, 33, 66)"
752,35,57917,1.000513,1990-12-20,1990,Stasera a casa di Alice,5.5,comedy,http://image.tmdb.org/t/p/w500/t3c2MbQur197I4P6dbUgQ1yJ2kG.jpg,57917_1.jpg,darkslategray,"(39, 44, 52)"
753,35,116315,1.001139,1998-07-26,1998,One Piece: Defeat the Pirate Ganzak!,5.4,comedy,http://image.tmdb.org/t/p/w500/mh3dMK0zmfVmhvetkIaXgrGvTbL.jpg,116315_1.jpg,darkslategray,"(64, 64, 64)"
754,35,11872,1.072017,1962-10-19,1962,Er kanns nicht lassen,5.8,comedy,http://image.tmdb.org/t/p/w500/3Q1dFk0S4vtpjmTKIqXRBE04pH3.jpg,11872_1.jpg,black,"(23, 22, 19)"
755,35,72255,1.000584,2009-02-11,2009,When I Met U,4.3,comedy,http://image.tmdb.org/t/p/w500/eoWAZWwSzg8WPCtCU44C059gsMZ.jpg,72255_1.jpg,black,"(21, 19, 18)"
756,35,368745,1.0005959999999998,2003-05-26,2003,Les Deschiens - série moderne,10.0,comedy,http://image.tmdb.org/t/p/w500/7e99cT1rQKnW1L3TXc2MzOCWDAF.jpg,368745_1.jpg,grey,"(147, 139, 107)"
757,35,10989,1.490619,2000-05-31,2000,101 Reykjavik,6.6,comedy,http://image.tmdb.org/t/p/w500/jyjgNkDfBTtKb8hQCI6LaW6SBNW.jpg,10989_1.jpg,lightgrey,"(211, 202, 215)"
758,35,93251,1.019197,2010-01-23,2010,Jelly,0.0,comedy,http://image.tmdb.org/t/p/w500/a8FVdNFviuXIoJbFFuKFA6Vv8AF.jpg,93251_1.jpg,darkslategray,"(34, 36, 39)"
759,35,135704,1.0835290000000002,2012-10-01,2012,Ron White: A Little Unprofessional,6.5,comedy,http://image.tmdb.org/t/p/w500/8nOwpPPzMZ17wJfAdnA9k44EM68.jpg,135704_1.jpg,indianred,"(216, 95, 85)"
760,35,252298,1.002752,1988-04-02,1988,New York's Finest,0.0,comedy,http://image.tmdb.org/t/p/w500/i9mSrLmOeLmFPMXLtpoBGx0ouNr.jpg,252298_1.jpg,silver,"(214, 199, 189)"
761,35,88907,1.000124,1985-07-31,1985,Hot Chili,5.0,comedy,http://image.tmdb.org/t/p/w500/pRAtGqUaYKqRcOQcSI86oSPFuP7.jpg,88907_1.jpg,indianred,"(178, 89, 79)"
762,35,274056,1.001286,2012-08-21,2012,Up&Down,4.0,comedy,http://image.tmdb.org/t/p/w500/d78XB3axqe1s8ltRTu92kHFkwzt.jpg,274056_1.jpg,dimgray,"(132, 98, 73)"
763,35,365013,1.000911,1984-01-01,1984,The Explosion Will Be at Five,0.0,comedy,http://image.tmdb.org/t/p/w500/lOHcUeNvDlQQYCGahxD6skAb9oo.jpg,365013_1.jpg,darkslategray,"(46, 38, 40)"
764,35,340665,1.000198,1999-09-04,1999,Civilisées,0.0,comedy,http://image.tmdb.org/t/p/w500/gYkEkpUBV9ddDywrKdoelHdLI1T.jpg,340665_1.jpg,black,"(32, 25, 16)"
765,35,170125,1.247714,2013-03-27,2013,The Girl with Nine Wigs,6.7,comedy,http://image.tmdb.org/t/p/w500/dH9Ocqw44qY463kRiwjlRjtah3T.jpg,170125_1.jpg,peru,"(167, 120, 86)"
766,35,121072,1.012803,2011-10-15,2011,The Warped Forest,5.0,comedy,http://image.tmdb.org/t/p/w500/tNl61lds5fKJuHJMPKeZqurT4vV.jpg,121072_1.jpg,lightpink,"(235, 187, 176)"
767,35,108707,1.000948,2001-07-06,2001,"No Pain, No Gain",6.0,comedy,http://image.tmdb.org/t/p/w500/vWkjgOTwBEf9brxt6vieZpEPbjD.jpg,108707_1.jpg,olivedrab,"(115, 146, 63)"
768,35,375279,1.009482,2015-12-01,2015,Rasmus Bjerg: Solo,6.3,comedy,http://image.tmdb.org/t/p/w500/81DhlS8ou3ZmXGxg9VpduSpxgG9.jpg,375279_1.jpg,rosybrown,"(190, 164, 147)"
769,35,223393,1.00348,2012-04-15,2012,Tod einer Brieftaube,7.0,comedy,http://image.tmdb.org/t/p/w500/3tBNx2Lel6mJVkddIKJzxP2s7B0.jpg,223393_1.jpg,rosybrown,"(175, 155, 152)"
770,35,380246,1.129446,2015-10-24,2015,Galaxy Turnpike,0.0,comedy,http://image.tmdb.org/t/p/w500/sByeDAd4BftA41LTYgJQKIX1RT5.jpg,380246_1.jpg,darkslategray,"(26, 34, 54)"
771,35,25124,1.087218,2009-02-19,2009,Kung Fu Chefs,4.6,comedy,http://image.tmdb.org/t/p/w500/vpbYh0Pk9QUsxVaDIrOOILMoMDi.jpg,25124_1.jpg,gainsboro,"(235, 222, 206)"
772,35,345067,1.196887,2015-06-18,2015,Torno indietro e cambio vita,5.4,comedy,http://image.tmdb.org/t/p/w500/nZH4327kNQtyA6qh0mbyOy5UTJe.jpg,345067_1.jpg,lightgrey,"(209, 208, 209)"
773,35,13964,1.210095,2008-02-07,2008,The Machine Girl,6.5,comedy,http://image.tmdb.org/t/p/w500/t2TQiQxsEf0dBzmHoxdKkEjdQPF.jpg,13964_1.jpg,black,"(46, 11, 9)"
774,35,295368,1.021288,2014-04-15,2014,Elon Gold: Chosen and Taken,5.0,comedy,http://image.tmdb.org/t/p/w500/fnJ60Ek4SPrleH6ZqG2pA52XZ7e.jpg,295368_1.jpg,black,"(26, 23, 23)"
775,35,72080,1.001143,2005-10-08,2005,Bill Bellamy: Back to My Roots,0.0,comedy,http://image.tmdb.org/t/p/w500/fd4qdRkGgVDWbVwdznwbQRRHyEg.jpg,72080_1.jpg,brown,"(135, 51, 45)"
776,35,393371,1.002572,2014-11-10,2014,A Dog's Life,0.0,comedy,http://image.tmdb.org/t/p/w500/pmQxtVcnsDracDZuHVitckp7n1R.jpg,393371_1.jpg,gainsboro,"(233, 232, 225)"
777,35,48281,1.259803,2009-02-14,2009,Before You Say 'I Do',5.3,comedy,http://image.tmdb.org/t/p/w500/nIj6Lx2xdCe8bwiNdcT39dNQdLR.jpg,48281_1.jpg,dodgerblue,"(47, 171, 233)"
778,35,316058,1.0,1974-12-21,1974,L'eredità dello zio buonanima,0.0,comedy,http://image.tmdb.org/t/p/w500/eQr9D21nxUYZn23nCTc3pQRHt1n.jpg,316058_1.jpg,grey,"(163, 141, 93)"
779,35,26123,2.237731,2009-06-18,2009,American Pie Presents: The Book of Love,5.1,comedy,http://image.tmdb.org/t/p/w500/hOcgDwslaaMhBLa3x8WyGYZUVO4.jpg,26123_1.jpg,rosybrown,"(162, 136, 121)"
780,35,47679,1.000948,2009-01-15,2009,Everything Will Be Fine,8.0,comedy,http://image.tmdb.org/t/p/w500/35ZxF5PFGqn0xMgGzKEqweoe7XR.jpg,47679_1.jpg,darkslategray,"(61, 52, 41)"
781,35,346918,1.00129,2012-10-25,2012,Gatecrasher,0.0,comedy,http://image.tmdb.org/t/p/w500/vjAEYNXJYpYcRWftyUcFvJFN9o7.jpg,346918_1.jpg,antiquewhite,"(236, 229, 223)"
782,35,307016,1.000246,1983-06-07,1983,Henpecked,5.5,comedy,http://image.tmdb.org/t/p/w500/pAgJPeCaovart6gJoRdjwPmvXeS.jpg,307016_1.jpg,silver,"(189, 180, 174)"
783,35,21190,1.216923,2009-01-30,2009,Kirpi,4.8,comedy,http://image.tmdb.org/t/p/w500/7fgt9nCuC7BQPLigRdHVvTdc3w5.jpg,21190_1.jpg,lightgrey,"(230, 204, 193)"
784,35,374599,1.000494,2001-12-01,2001,Donner,4.0,comedy,http://image.tmdb.org/t/p/w500/ohY0z6Kh1YaO8462xXmxvvd7rp8.jpg,374599_1.jpg,skyblue,"(149, 202, 224)"
785,35,436266,1.000159,1958-01-20,1958,In a Quiet Marina,0.0,comedy,http://image.tmdb.org/t/p/w500/zKQQjCZoY5f1MsPFOlfRIE0HFA0.jpg,436266_1.jpg,darkslategray,"(51, 59, 71)"
786,35,11806,2.392312,1992-04-03,1992,Beethoven,5.6,comedy,http://image.tmdb.org/t/p/w500/rjmkdq77jvcJgXn0E88Fl2Qu7vI.jpg,11806_1.jpg,black,"(32, 29, 31)"
787,35,81652,1.005949,1971-09-18,1971,The Story of Romance and Knife,6.0,comedy,http://image.tmdb.org/t/p/w500/zQZKH5w2vEaajZLwfylGYx21x8a.jpg,81652_1.jpg,darkslategray,"(50, 33, 33)"
788,35,53165,1.583037,1992-04-09,1992,Fight Back to School 2,6.6,comedy,http://image.tmdb.org/t/p/w500/JJCoNs7qbc576alCLgg1E97rfn.jpg,53165_1.jpg,darkkhaki,"(204, 161, 118)"
789,35,389088,1.072,2016-06-22,2016,Arctic Heart,6.0,comedy,http://image.tmdb.org/t/p/w500/rFFlctP0SjXu1po16QXXWD6LXMH.jpg,389088_1.jpg,darkslategray,"(58, 56, 62)"
790,35,94482,1.005601,1979-02-10,1979,Flatbed Annie & Sweetie Pie: Lady Truckers,0.0,comedy,http://image.tmdb.org/t/p/w500/wDMChbqj5eBJYoOAz3r54BiabpO.jpg,94482_1.jpg,dimgray,"(127, 90, 88)"
791,35,92841,1.000276,2001-04-20,2001,Half Seriously,0.0,comedy,http://image.tmdb.org/t/p/w500/3K6na7t8I6iRcr4CejTwAw75gSL.jpg,92841_1.jpg,black,"(46, 19, 13)"
792,35,20718,1.263741,2002-09-04,2002,I'm with Lucy,5.0,comedy,http://image.tmdb.org/t/p/w500/1EE2PiHtjVX5K3bqJbqOIYn2XDm.jpg,20718_1.jpg,gainsboro,"(234, 229, 228)"
793,35,50197,1.035411,1968-12-16,1968,Serafino,5.8,comedy,http://image.tmdb.org/t/p/w500/y0Rw9mRDXQ0My8TcWE3rB2JAmlO.jpg,50197_1.jpg,antiquewhite,"(244, 238, 207)"
794,35,338374,1.001513,1989-12-23,1989,Fancy Dance,0.0,comedy,http://image.tmdb.org/t/p/w500/gRWP8W1j7DlYvoFR4fROiBvXyAK.jpg,338374_1.jpg,lightgrey,"(209, 207, 205)"
795,35,202612,1.011967,2013-06-20,2013,Jamel Et Ses Amis Au Marrakech Du Rire,6.8,comedy,http://image.tmdb.org/t/p/w500/yw45KMr1VElVysy5DcFIWK5BJrw.jpg,202612_1.jpg,black,"(42, 32, 30)"
796,35,119447,1.001002,2012-01-01,2012,The Evolution of Andrew Andrews,0.0,comedy,http://image.tmdb.org/t/p/w500/f5viEjr7OLMcfu7jzG5fwv1cJmJ.jpg,119447_1.jpg,saddlebrown,"(116, 64, 30)"
797,35,286905,1.002286,2014-08-14,2014,Männer zeigen Filme & Frauen ihre Brüste,0.0,comedy,http://image.tmdb.org/t/p/w500/n9TY7SSNFGBEFfNMM2NI855O7cF.jpg,286905_1.jpg,lightsteelblue,"(190, 208, 221)"
798,35,54609,1.0013040000000002,1978-10-13,1978,Fængslende feriedage,6.3,comedy,http://image.tmdb.org/t/p/w500/2wD4J26wX7kde9U5Zn9YaQwZUE9.jpg,54609_1.jpg,darkslategray,"(24, 69, 114)"
799,35,11244,1.220403,1993-08-06,1993,The Meteor Man,4.9,comedy,http://image.tmdb.org/t/p/w500/iXaknFVXb1jU1glW5trvBRA6zZQ.jpg,11244_1.jpg,black,"(10, 10, 32)"
800,35,24182,1.014318,1992-07-30,1992,"Dearest Relatives, Poisonous Relations",6.7,comedy,http://image.tmdb.org/t/p/w500/z0a3SyHw5FZQxkAuTyDLkk0GnXC.jpg,24182_1.jpg,maroon,"(83, 34, 31)"
801,35,306952,1.570686,2015-09-18,2015,Naomi and Ely's No Kiss List,5.8,comedy,http://image.tmdb.org/t/p/w500/tMBIXQGFiTzAS58gY1qHkCEywYW.jpg,306952_1.jpg,darkslategray,"(47, 51, 58)"
802,35,391321,1.000578,2001-08-31,2001,Dirty Scoundrels,0.0,comedy,http://image.tmdb.org/t/p/w500/sv3cEzLIcEgCs7NLtyzGvrO48R2.jpg,391321_1.jpg,darkslategray,"(35, 32, 53)"
803,35,264425,1.039153,2013-11-09,2013,My Life Changed When I Went to a Sex Parlor,4.0,comedy,http://image.tmdb.org/t/p/w500/aQccqaynhB5O0BFrm2C6IHkhluV.jpg,264425_1.jpg,silver,"(212, 196, 183)"
804,35,369670,1.003875,2014-11-21,2014,Ad Nauseam,0.0,comedy,http://image.tmdb.org/t/p/w500/dYlxT0MkH5gfuW3dCvcX8FpCQtB.jpg,369670_1.jpg,silver,"(195, 197, 194)"
805,35,449505,1.000364,1984-10-26,1984,Beloved Daddy,0.0,comedy,http://image.tmdb.org/t/p/w500/d1iSbBrt0LH6oAT7hOf2MByZNW5.jpg,449505_1.jpg,rosybrown,"(169, 127, 111)"
806,35,290362,1.000514,1988-08-25,1988,Petrang Kabayo At Ang Pilyang Kuting,0.0,comedy,http://image.tmdb.org/t/p/w500/fBgIAIqa2NLNIeEvS0PEK7HZbta.jpg,290362_1.jpg,gainsboro,"(221, 221, 221)"
807,35,331127,1.0035459999999998,2015-02-25,2015,Le film que nous tournerons au Groenland,0.0,comedy,http://image.tmdb.org/t/p/w500/y9FYbModKy0PlCA6dZ724mnC6HD.jpg,331127_1.jpg,silver,"(205, 200, 166)"
808,35,78255,1.005894,2010-04-01,2010,My Widow's Husband,1.0,comedy,http://image.tmdb.org/t/p/w500/yc2EvGFdD2k2TlTxpkMdHlFvMk9.jpg,78255_1.jpg,black,"(16, 15, 18)"
809,35,6969,1.071253,2006-01-01,2006,"Jesus, Mary and Joey",5.0,comedy,http://image.tmdb.org/t/p/w500/yigwCkGFyFCA6knXbIALkvjown0.jpg,6969_1.jpg,black,"(29, 24, 21)"
810,35,231576,1.8008,2014-01-18,2014,Wish I Was Here,6.4,comedy,http://image.tmdb.org/t/p/w500/8b54J6gCM27QodPBoBWAcC9JHnd.jpg,231576_1.jpg,darkturquoise,"(11, 177, 223)"
811,35,374772,1.005932,2015-08-26,2015,Isuca: Gokuraku,0.0,comedy,http://image.tmdb.org/t/p/w500/1BuNaYPuTGMf00Y3DKsICNzolXZ.jpg,374772_1.jpg,lightgrey,"(210, 210, 214)"
812,35,41129,1.00183,2009-06-20,2009,Everything Is Terrible!: The Movie,7.0,comedy,http://image.tmdb.org/t/p/w500/21pFaypb0ppKS9exBI8sY8KwZzq.jpg,41129_1.jpg,silver,"(187, 182, 177)"
813,35,253192,1.06752,2014-01-01,2014,Faster than Rabbits,6.6,comedy,http://image.tmdb.org/t/p/w500/nYZE479DlVhX87F7epH5eDsAb8S.jpg,253192_1.jpg,darkslategray,"(58, 50, 56)"
814,35,235881,1.001596,2013-06-17,2013,On the Nature of Hotness,0.0,comedy,http://image.tmdb.org/t/p/w500/jC9jkR6Wg22GRGUpYh5LNbZzPBS.jpg,235881_1.jpg,dimgray,"(101, 100, 98)"
815,35,52996,1.001384,1995-11-24,1995,A Fistful of Fingers,5.9,comedy,http://image.tmdb.org/t/p/w500/nWzJojghgrrEevXMw08C1KQmsys.jpg,52996_1.jpg,sienna,"(142, 73, 71)"
816,35,165809,1.002576,2013-09-11,2013,My Blue-Eyed Girl,0.0,comedy,http://image.tmdb.org/t/p/w500/dmrzTg6e9np5Bgsgy4Hjg3pAORc.jpg,165809_1.jpg,darkslategray,"(72, 58, 50)"
817,35,64934,1.001015,2002-06-26,2002,Le Nouveau Jean-Claude,4.5,comedy,http://image.tmdb.org/t/p/w500/dThiEFDXHnD91lwO6O3mtaoyQmB.jpg,64934_1.jpg,darkslategray,"(33, 63, 100)"
818,35,75953,1.003981,2000-04-25,2000,The Rowdy Girls,6.7,comedy,http://image.tmdb.org/t/p/w500/8h0oLwJvLIxDn0NzaNyRDJfnHBr.jpg,75953_1.jpg,tan,"(214, 174, 133)"
819,35,288511,1.000261,1957-06-30,1957,Med glorian på sned,0.0,comedy,http://image.tmdb.org/t/p/w500/eq88Rkp5Po9ZXs1NXmHcxi4xth4.jpg,288511_1.jpg,indianred,"(184, 93, 128)"
820,35,108909,1.000585,1999-05-05,1999,On Edge,0.0,comedy,http://image.tmdb.org/t/p/w500/juxlmHhinWyOmBtlPH1iPN5r2lq.jpg,108909_1.jpg,black,"(17, 15, 30)"
821,35,175825,1.0014809999999998,2011-02-05,2011,Kaasan Mom's Life,8.5,comedy,http://image.tmdb.org/t/p/w500/mRDPMQxVb1O2694CmjswHET4fNq.jpg,175825_1.jpg,teal,"(20, 118, 146)"
822,35,49922,1.08281,2000-03-10,2000,Whatever Happened to Harold Smith?,6.4,comedy,http://image.tmdb.org/t/p/w500/gIg9npmb46nHWdnsa5Eix8faK8d.jpg,49922_1.jpg,darkslateblue,"(78, 99, 148)"
823,35,28736,1.043322,1978-07-05,1978,Hot Lead & Cold Feet,5.6,comedy,http://image.tmdb.org/t/p/w500/qAGOy8OfMvpIDydskoom9UF6J3F.jpg,28736_1.jpg,silver,"(183, 202, 189)"
824,35,163340,1.1,1975-08-30,1975,Truck Rascals,0.0,comedy,http://image.tmdb.org/t/p/w500/zdX74yBCObAXs1fhhVo52LmUowv.jpg,163340_1.jpg,silver,"(205, 198, 200)"
825,35,27317,1.003031,2009-08-25,2009,Patton Oswalt: My Weakness Is Strong,7.8,comedy,http://image.tmdb.org/t/p/w500/819SCRuKsyqYlpCn3fzBWfahWiH.jpg,27317_1.jpg,darkslategray,"(41, 33, 37)"
826,35,311764,1.080798,2016-06-03,2016,Opening Night,0.0,comedy,http://image.tmdb.org/t/p/w500/7WTj2ac9GfR3rCQvyOcDrXDdTVJ.jpg,311764_1.jpg,indianred,"(208, 117, 110)"
827,35,176116,1.000002,1974-06-03,1974,Jenaro el de los 14,4.0,comedy,http://image.tmdb.org/t/p/w500/zjfQn3a92Jfg6yptZpcQPuLDW49.jpg,176116_1.jpg,sandybrown,"(220, 179, 72)"
828,35,353883,1.000003,1981-08-10,1981,Energy and How to Get It,0.0,comedy,http://image.tmdb.org/t/p/w500/tEoCPXVjdq0ckjpO9fJ2E5nabkP.jpg,353883_1.jpg,black,"(5, 5, 5)"
829,35,281209,1.000189,1979-01-01,1979,The Last Word,4.0,comedy,http://image.tmdb.org/t/p/w500/zlJXecwww78mZGH2O8sbNhhnOmW.jpg,281209_1.jpg,gainsboro,"(231, 211, 216)"
830,35,408376,1.020569,2016-08-10,2016,The Future Perfect,5.0,comedy,http://image.tmdb.org/t/p/w500/1wlmCRXugLO7BMZRKQFZ2g9CiAe.jpg,408376_1.jpg,rosybrown,"(163, 151, 140)"
831,35,10330,2.113137,2003-08-03,2003,Freaky Friday,6.0,comedy,http://image.tmdb.org/t/p/w500/fBtYKVgpGNoUsmRGy7rLjIQsmpf.jpg,10330_1.jpg,lightgrey,"(223, 209, 202)"
832,35,333940,1.000012,1989-07-28,1989,Gentleman,0.0,comedy,http://image.tmdb.org/t/p/w500/vvQhahvpub73M46RawfagAmSbqZ.jpg,333940_1.jpg,rosybrown,"(193, 159, 134)"
833,35,345201,1.101075,2015-04-30,2015,Lovers & Movies,0.0,comedy,http://image.tmdb.org/t/p/w500/92kLkt7wgjWwgsb0GiwKrAvT9mJ.jpg,345201_1.jpg,gainsboro,"(233, 221, 224)"
834,35,375868,1.5726790000000002,2016-12-02,2016,Villaviciosa de al lado,5.2,comedy,http://image.tmdb.org/t/p/w500/hMvud08UrlpVFOVFbPAdPkGjyY3.jpg,375868_1.jpg,tan,"(204, 184, 158)"
835,35,78078,1.192142,1959-08-20,1959,The Devil's Disciple,7.4,comedy,http://image.tmdb.org/t/p/w500/qiScVSQyp3EY5xTH7toVX8yQSl6.jpg,78078_1.jpg,goldenrod,"(224, 188, 65)"
836,35,13908,2.691337,2002-08-02,2002,The Master of Disguise,3.8,comedy,http://image.tmdb.org/t/p/w500/aB6MRUfsRqagviKHsbDE7UAXRjZ.jpg,13908_1.jpg,black,"(27, 19, 31)"
837,35,147330,1.001206,1960-08-22,1960,Makrykostas and Kontogiorgis,5.8,comedy,http://image.tmdb.org/t/p/w500/odHNwG6T3wwYOhmUtRKXZKg2rno.jpg,147330_1.jpg,darkslategray,"(73, 78, 78)"
838,35,11353,1.709257,1999-08-12,1999,Bowfinger,6.0,comedy,http://image.tmdb.org/t/p/w500/4pevY2VSvJFfZeaMM7CwEmPwMRk.jpg,11353_1.jpg,saddlebrown,"(147, 65, 39)"
839,35,372253,1.067931,2015-11-10,2015,Artus - Saignant à point,6.0,comedy,http://image.tmdb.org/t/p/w500/nlIwzBZkspRmgsQ8m8x0hRFL8N9.jpg,372253_1.jpg,lightgrey,"(206, 209, 212)"
840,35,270256,1.000936,2007-01-01,2007,Lillo e Greg - The movie!,0.0,comedy,http://image.tmdb.org/t/p/w500/nWiY6sT7kKDxVmj24xgMMJFMuZU.jpg,270256_1.jpg,black,"(44, 32, 23)"
841,35,63053,1.001458,2001-01-01,2001,Gentlemen's Relish,6.0,comedy,http://image.tmdb.org/t/p/w500/oNll0QayfEFI105Ex2hOQzbaJsv.jpg,63053_1.jpg,sienna,"(123, 90, 56)"
842,35,54561,1.020257,1977-03-17,1977,An Average Little Man,8.2,comedy,http://image.tmdb.org/t/p/w500/6SaCFprTi35LhOD4bueKhvomVYq.jpg,54561_1.jpg,sienna,"(128, 75, 74)"
843,35,292783,1.000002,1983-06-27,1983,Kein Reihenhaus für Robin Hood,0.0,comedy,http://image.tmdb.org/t/p/w500/hOoced0zr0a3vWyn1NMZSMtbHU7.jpg,292783_1.jpg,darkslategray,"(49, 62, 48)"
844,35,11834,1.477754,1977-03-28,1977,Jabberwocky,5.9,comedy,http://image.tmdb.org/t/p/w500/cHR5FXc4JSQnux55fJTP4ULJttR.jpg,11834_1.jpg,gainsboro,"(226, 220, 214)"
845,35,283880,1.017534,2012-03-01,2012,The Guardian,4.3,comedy,http://image.tmdb.org/t/p/w500/6uRMUFReMyZQ5VSq2DLVdmXDrJl.jpg,283880_1.jpg,darkslategray,"(43, 38, 38)"
846,35,399854,1.009725,2016-04-05,2016,Juliet's Band,0.0,comedy,http://image.tmdb.org/t/p/w500/frerg8qdePLbqPubWY4IS3aniLl.jpg,399854_1.jpg,darkslateblue,"(62, 48, 141)"
847,35,416396,1.000699,2002-07-12,2002,5 Card Stud,0.0,comedy,http://image.tmdb.org/t/p/w500/nqq7b7RtuOGBQNhhsBexOwAXUHT.jpg,416396_1.jpg,darkslategray,"(40, 38, 37)"
848,35,16171,1.164489,2000-03-01,2000,The Nine Lives of Tomas Katz,7.3,comedy,http://image.tmdb.org/t/p/w500/7pBmsltWqOXJ9RsxxrulwSQ6h6g.jpg,16171_1.jpg,lightgrey,"(215, 215, 198)"
849,35,71382,1.0497459999999998,2005-06-06,2005,"Hello, We Are Your Cover!",5.5,comedy,http://image.tmdb.org/t/p/w500/i0KPRRWpnFTwmFc4xLUiI8gwxLB.jpg,71382_1.jpg,darkslategray,"(69, 54, 41)"
850,35,359870,1.018204,2016-10-28,2016,Burn Burn Burn,5.7,comedy,http://image.tmdb.org/t/p/w500/jpY4BElk4tWJM2K3WrvCdHQNOjF.jpg,359870_1.jpg,silver,"(203, 192, 174)"
851,35,51943,1.225744,1994-07-29,1994,Lupin the Third: Dragon of Doom,0.0,comedy,http://image.tmdb.org/t/p/w500/oiEGPT0ChhhcYno4wBZbHNfLWrn.jpg,51943_1.jpg,peru,"(232, 152, 60)"
852,35,414555,1.011904,2016-09-06,2016,Det Dystre Skæg,7.0,comedy,http://image.tmdb.org/t/p/w500/wX9fpNlHg3wxPoihVKAALdiKoDq.jpg,414555_1.jpg,darkslategray,"(47, 46, 38)"
853,35,33436,1.289109,1969-03-07,1969,The Brain,6.5,comedy,http://image.tmdb.org/t/p/w500/97ih0KRdPoU7Wbb3iZVGnTmznEe.jpg,33436_1.jpg,darkslategray,"(63, 54, 38)"
854,35,347334,1.001002,2011-10-13,2011,Pontioi New Generation = Neon genean,8.0,comedy,http://image.tmdb.org/t/p/w500/omtfedBZwjTUViT5GhvHeWRCjRI.jpg,347334_1.jpg,gainsboro,"(204, 219, 227)"
855,35,144942,1.1317,2012-11-19,2012,Top Gear: The Worst Car In the History of the World,7.6,comedy,http://image.tmdb.org/t/p/w500/80pEa4dBjCEm4YyxsXOt0UWO6uD.jpg,144942_1.jpg,lightgrey,"(215, 212, 216)"
