,genre1,genre2,genre3,genre4,genre5,ids,language,overview,popularity,poster_path,release_date,release_year,title,vote_average
536,18,35,0,0,0,375950,fr,"All the people in this countryside area, can count on Jean-Pierre, the doctor who auscultates them, heals and reassures them day and night, 7 days a week. Now Jean-Pierre is sick, so he sees Natalie, a young doctor, coming from the hospital to assist him. But will she adapt to this new life and be able to replace the man that believed to be irreplaceable?",1.487376,/v61Touh0ABJscseiGDYCidhu67d.jpg,2016-03-23,2016,The Country Doctor,5.9
537,10751,14,35,0,0,369860,de,"Third part in the ""Bibi &amp; Tina""-Franchise about the girl witch Bibi, her best friend Tina and their adventures on a pony farm...",1.46895,/cad5Ul0tMvb2bVWxidTqVnNLw7C.jpg,2016-01-21,2016,Bibi & Tina: Girls vs. Boys,5.8
538,18,35,0,0,0,412120,ja,"Futaba has a tender and tough side. Her daughter is Azumi. One day, she learns that she doesn't have much time left to live. Futaba decides she has 4 things to do before she dies: 1.) she wants to find her missing husband and get him to resume the family bathhouse business 2.) get her daughter Azumi to stand on her own 3.) find the right man for Azumi and 4.) related to her secret that nobody knows about it.",1.460539,/kW8cQVOSfH6QxJ7sKbBYlqwrq9W.jpg,2016-10-29,2016,Her Love Boils Bathwater,0.0
539,10749,35,0,0,0,390669,it,"Lorenzo, Blue and Antonio have a lot in common: they are sixteen, attending the same class in the same school in a small town in the northeast, each have a family that loves them. And all three, though for different reasons, have come to be isolated from other peers. Their new friendship helps them to resist, until the mechanical attraction and fear the judgment of others do not grasp them unprepared.",1.455655,/eQw1JGdeMzaAADZVZPbFm6OKowR.jpg,2016-03-31,2016,One Kiss,7.2
540,35,18,0,0,0,318121,en,"Having suffered a tragedy, Ben becomes a caregiver to earn money. His first client, Trevor, is a hilarious 18-year-old with muscular dystrophy. One paralyzed emotionally, one paralyzed physically, Ben and Trevor hit the road on a trip into the western states. The folks they collect along the way will help them test their skills for surviving outside their calculated existence. Together, they come to understand the importance of hope and the necessity of true friendship.",1.449876,/jeustb4cm3S3jfULDhMyXW2YCIt.jpg,2016-06-16,2016,The Fundamentals of Caring,7.4
541,35,0,0,0,0,390443,ru,"Contemporary Moscow. While riding her bicycle one day, Alyona, a shy librarian, accidentally collides with Liza, a dazzling blonde. When she wakes up in the hospital, she discovers that she and Liza have exchanged bodies.",1.443686,/fiCgeBwh09VPVm4ywTaO8DsNBaV.jpg,2016-03-31,2016,I Remember - I Don't Remember!,3.0
542,35,10749,0,0,0,401917,ja,"Yu Akahane (Nana Komatsu) moves to a dormitory room after her father's transfer from work. She is excited that she will live in the same dorm as Takumi Shirakawa (Yudai Chiba) aka ""White Prince."" Yet, Haruto Kurosaki (Kento Nakajima) aka ""Black Devil"" kisses her as punishment for going against him. It is Yu Akahane’s first kiss. Since then, she becomes obedient to Haruto Kurosaki.",1.440481,/hL8DFImobEETO62ddl5bRnvOl5Z.jpg,2016-02-27,2016,I'm Not Just Going to Do What Kurosaki kun Says,7.0
544,35,27,878,0,0,390989,en,"The new installment of the Sharknado franchise takes place 5 years after Sharknado 3: Oh Hell No! There have been no Sharknados in the intervening years, but now they’re appearing again in unexpected ways.",1.437144,/jcP3HFXF1BIW9LmBrDusbbDZjBG.jpg,2016-07-31,2016,Sharknado 4: The 4th Awakens,4.3
546,10770,27,35,10402,53,377448,en,"A straitlaced, square couple, seeking shelter from a storm, find themselves in the castle of a transsexual alien mad scientist intent on creating a buff bodybuilder.",1.430593,/uIYYQ0WG7EuqCteCzhJxKDDfLn2.jpg,2016-10-20,2016,The Rocky Horror Picture Show: Let's Do the Time Warp Again,5.4
547,35,0,0,0,0,416854,fr,"There is one thing that Nicole, who is soon turning fifty, would have loved to be spared, is to learn that the symptoms that have been ruining her life for some time are not those of a latent menopause, but those of a real pregnancy! What a drag…",1.415422,/2crAiGARehwdfpTQeFr51vtoq67.jpg,2016-11-16,2016,A Bun in the Oven,5.8
548,35,0,0,0,0,376581,en,"Guy Carter, an insecure expectant father unable to find work in his field, accepts a job driving hookers around Los Angeles. One long and crazy evening proves to our hero that he is, in fact, up to the task of fatherhood.",1.414783,/xXPrb2r3EHK7jhxHVE7zTk8chC0.jpg,2016-08-05,2016,Amateur Night,5.9
549,35,0,0,0,0,382079,en,"Donald Trump has it all. Money, power, respect, and an Eastern European bride. But all his success didn’t come for nothing. First, he inherited millions of dollars from his rich father, then he grabbed New York City by the balls. Now you can learn the art of negotiation, real estate, and high-quality brass in this illuminating made-for-TV special feature, Funny Or Die Presents Donald Trump’s The Art Of The Deal: The Movie.",1.411255,/7lmQIJt7IKjSlii9w6Ybjx7Cnhz.jpg,2016-02-10,2016,Donald Trump's The Art of the Deal: The Movie,5.7
550,10752,35,0,0,0,392142,fr,"In this WW2 epic comedy – in the vein of “La Grande Vadrouille” – our two heroes, Max and Léon, two lazy and partier pals, will try by all possible means to avoid going in the battle zone… This will lead the duo to demented and wild adventures.",1.409833,/x1V0z4YdwlPxjLkeMS4BDkkUiXh.jpg,2016-11-01,2016,Max & Leon,6.7
551,35,0,0,0,0,381356,fr,"A young man paying the rent for himself and his lifelong friends at an apartment, ends up flat-broke and resorts to selling marijuana to pay the bills - only to get caught up in the dangerous world of drugs.",1.409653,/tIB5fgJrB714wsTNsykmbB8x8nH.jpg,2016-03-30,2016,Five,7.1
553,35,18,10749,0,0,330333,fr,"40-year-old foreman Vital is chosen by Alix (25) as a guinea pig in the anonymous study she is carrying out in her father's factory.  The boss's daughter soon finds herself falling under the spell of this reserved, enigmatic worker as he begins to open up to her, revealing his dreams of another life.",1.399249,/jgE8OQ4FqHKMmmuHLl2zUHh0Hdl.jpg,2016-01-06,2016,The Boss's Daughter,5.4
554,35,0,0,0,0,424212,en,"He launched a host of today’s comedy superstars in the ‘90s on the HBO series Russell Simmons’ Def Comedy Jam. Now, Russell Simmons returns to the network for All Def Comedy, taped before a live audience Sept. 7 at the Avalon Theatre in Los Angeles. Hosted by Tony Rock, with DJ Drama, the uncensored special features stand-up performances in a variety of styles from up-and-coming comics, discovered at ADD’s weekly comedy showcase: Chris Powell, Zainab Johnson, Kevin Tate, and Robert Powell, as well as HBO’s Def Comedy Jam veteran Tony Roberts.",1.398251,,2016-11-12,2016,All Def Comedy,0.0
555,35,0,0,0,0,418772,en,"During the turbulent 1960s, an American family receives a visitor who changes everything.",1.397156,/iJvWbt8IwZwz1vKqFT5XLYGV0K.jpg,2016-09-30,2016,Crisis in Six Scenes,6.2
556,35,18,0,0,0,402693,es,"Based on the incredibly true story of a Spanish man with Multiple Esclorosis who tried to finish an Iron-Man: 3,8km swimming, 180km cycling and 42 running. And he was told that he could not make 100 meters.",1.395114,/tuAriiEq5rFlp44mvneLP3p7BL4.jpg,2016-11-04,2016,100 Meters,7.5
557,35,0,0,0,0,369883,en,A quiet teenage artist Rafe Katchadorian has a wild imagination and is sick of middle school and the rules that have been put before him. Rafe and his best friend Leo have come up with a plan: break every rule in the school hand book and as you expect trouble follows.,1.393709,/4ivn2Ze0kWpFNXgow2itfkdQftT.jpg,2016-10-07,2016,Middle School: The Worst Years of My Life,7.2
558,35,0,0,0,0,375872,es,,1.382473,/7RxMSqAt6PybjYW67wVXvlvjxc6.jpg,2016-08-26,2016,Heroes Wanted,4.3
560,16,35,0,0,0,403052,en,"The Minions need to raise $20 to purchase an as seen on TV banana blender. So they take up lawn mowing at an old folks home, with hilarious antics!",1.379386,/Ao9clrCn3Ct4a92amHWzfnOCLCh.jpg,2016-07-08,2016,Mower Minions,6.8
561,35,18,0,0,0,340402,en,A dysfunctional family gathers together for their first Christmas since their mom died.,1.378148,/mqWsK83lMa4qndGB9Nw46nZWKES.jpg,2016-11-11,2016,Almost Christmas,5.4
562,35,10402,0,0,0,407655,en,A contemporary musical version of the classic Cinderella story in which the servant step daughter hope to compete in a musical competition for a famous pop star.,1.377233,/cD7N6mUfFNUgb5Wk4s7TEteB5Nb.jpg,2016-08-02,2016,A Cinderella Story: If the Shoe Fits,5.7
563,35,0,0,0,0,355008,en,A radio journalist and his technician get in over their heads when they hatch a scheme to fake their own kidnapping during a rebel uprising in South America and hide out in New York instead.,1.375094,/v7S9RlVKbv1ZtkGgPi6XeJm4QAj.jpg,2016-04-22,2016,Special Correspondents,5.6
564,35,0,0,0,0,383869,fr,"At 40, Stephanie loses her job and is forced to move back in with her mother. She is welcomed with open arms to the joys of overheated apartment, Francis Cabrel playing on loop, Scrabble games and precious motherly advice on how to behave at the table and live her life.",1.367248,/75e91EITkWkS9fYIx3jAm9vhTFb.jpg,2016-06-01,2016,Back to Mom's,5.7
565,35,10749,0,0,0,378200,en,"Terrence J. stars as Charlie, a playboy who's convinced that relationships are dead. His two best friends, Donald Faison and Robert C. Riley, bet him that if he sticks to one woman for one month, he's bound to get attached. Charlie denies this until he crosses paths with the beautiful and mysterious Eva, played by singer/actress Cassie. They may agree to a casual affair, but eventually Charlie is questioning whether he may actually want more.",1.361862,/iAfySdR9cVmmSv78JbpiAl5iz9s.jpg,2016-03-11,2016,The Perfect Match,5.0
567,35,0,0,0,0,375798,fr,"Brice is back. The world has changed, but not him. When his best friend, Marius, calls for help, he goes on a wild adventure that will lead him to the other side of the world... Travel shapes youth but will he remain the king of the ""casse"" ?",1.34182,/d42seAYATQhh3y4GxFQkM46jHvq.jpg,2016-10-19,2016,Brice 3,4.2
568,35,18,0,0,0,390777,en,"Perry is a happily married father of two living a comfortable but sedate life in the suburbs. On the occasion of his 40th birthday, he seeks to revisit his former life as the lead singer in a popular punk band though his middle-aged reality quickly (and hilariously) clashes with the indulgences of his youth.",1.340927,/3I7tNGpAji1gE0SjNCwoLZBM9q2.jpg,2016-10-14,2016,Ordinary World,6.4
570,35,14,27,0,0,425773,en,A down-on-his-luck man discovers that his new apartment is inhabited by a self-absorbed ghost.,1.337373,/hMBbIIm4Oqnhr9EvIymMIwNjTBl.jpg,2016-12-15,2016,Ghostmates,6.0
571,35,0,0,0,0,326094,en,"Wiener-Dog tells several stories featuring people who find their life inspired or changed by one particular dachshund, who seems to be spreading a certain kind of comfort and joy. Man’s best friend starts out teaching a young boy some contorted life lessons before being taken in by a compassionate vet tech named Dawn Wiener. Dawn reunites with someone from her past and sets off on a road trip picking up some depressed mariachis along the way. Wiener-Dog then encounters a floundering film professor, as well as an embittered elderly woman and her needy granddaughter—all longing for something more.",1.335464,/p9qJTbNoDsO1GC63sDYd9yuTGgC.jpg,2016-06-24,2016,Wiener-Dog,5.4
572,35,0,0,0,0,382598,fr,,1.335237,/m9EqIxdNsCFHLVyoFDnMsomgvI3.jpg,2016-12-21,2016,À fond,5.7
573,35,0,0,0,0,424131,es,"Mr. Villegas, an old man with old-fashioned thoughts, has to move with his son after he has been kicked out from his retirement home.",1.334855,/8YKjOEmlXNUgHFJC9wEVX3KNNbB.jpg,2016-12-25,2016,Father Never Bothered,7.3
574,35,18,0,0,0,393521,he,"When Eyal finishes the week of mourning for his late son, his wife urges him to return to their routine but instead he gets high with a young neighbor and sets out to discover that there are still things in his life worth living for.",1.332307,/uKpCvUU2sFOX5eMY8Nbs9T88CX2.jpg,2016-12-14,2016,One Week and a Day,6.5
575,35,18,0,0,0,371865,fr,"Summer 1910. Several tourists have vanished while relaxing on the beautiful beaches of the Channel Coast. Infamous inspectors Machin and Malfoy soon gather that the epicenter of these mysterious disappearances must be Slack Bay, a unique site where the Slack river and the sea join only at high tide.",1.324067,/zsqnoCBCGSceuAcw6xrRlbcyrqj.jpg,2016-05-13,2016,Slack Bay,5.7
576,10749,18,35,0,0,401484,en,"Kenny is an ice cream vendor in Chicago with a crisp white uniform and an apathetic heart. When he encounters Lolita, a sharp-tongued but despondent insurance actuary, their heated conversation, natural spark and mutual hopelessness lead to an unusual proposal for a meet-cute: to travel to San Francisco, where they will jump off the Golden Gate Bridge together.",1.323231,/7Z5jPXbWFMUCPV3gqi2PgepZTxj.jpg,2016-06-07,2016,The Sweet Life,7.0
577,35,18,10749,0,0,405755,zh,"A wealthy young man pursues a young woman of modest means, but circumstances often separate them as the years pass.",1.320616,/reYHZLZIvoc5IMYr1OsR5AKCii5.jpg,2016-07-08,2016,Never Gone,5.8
578,10770,10749,35,0,0,374607,en,A down-on-her-luck young woman who falls into a job as a personal assistant to a star quarterback sidelined with an injury. He's never had a female assistant before and she knows nothing about football.,1.315933,/cPUQy34QQcpRAqvjBKsCkdIvULY.jpg,2016-01-16,2016,Love on the Sidelines,3.9
579,35,0,0,0,0,352186,en,Four high school students look to redefine themselves after graduation.,1.309668,/95VDu5cEzJABv5Qwak0FfORxqhn.jpg,2016-10-21,2016,Good Kids,6.2
580,35,27,0,0,0,377587,en,"As Carl Black gets the opportunity to move his family out of Chicago in hope of a better life, their arrival in Beverly Hills is timed with that city's annual purge, where all crime is legal for twelve hours.",1.308681,/aDln5KsEE0b4YDPRhvStziPwOmC.jpg,2016-04-01,2016,Meet the Blacks,4.3
581,35,14,27,53,0,290825,en,Two teenage yoga enthusiasts team up with a legendary man-hunter to battle with an ancient evil presence that is threatening their major party plans.,1.308652,/t9K1uUCJsbrFGKYivSH1JBPfvyc.jpg,2016-07-08,2016,Yoga Hosers,4.6
582,35,0,0,0,0,395762,fr,,1.307857,/Aq5slTZmLWnvdhLXv6lu5exLM5e.jpg,2016-12-28,2016,Père Fils Thérapie !,6.0
584,35,10751,12,0,0,388092,de,"Eleven-year-old outsider Stephan arrives at Castle Schreckenstein, an all-boys boarding school, where he learns about life within a community and soon finds himself being part of a funny 'pranks-competition' the boys are currently fighting against the neighboring girls of Castle Rosenfels. When the girls have no choice but to move to Schreckenstein after a failed prank, life at school is suddenly nothing like it used to be...",1.301032,/lJClIwJkf41aMWZDWkxOvtvCaO6.jpg,2016-10-20,2016,Schreckenstein Castle,6.3
585,35,0,0,0,0,347881,en,"Eight year old Anthony is somewhat uneasy about spending the weekend with his alcoholic, down-on-his-luck carpenter dad Walt while his mom Bonnie and her new husband Kyle go to a Catholic retreat together. Walt is just as uneasy about spending time with Anthony, especially since their first day together is a series of characteristically unfortunate events, including his truck breaking down, his landlord locking him out of the house, and the theft of his toolbox, which he needs for an upcoming job. As Walt and Anthony set about finding the guy who stole the tools and improvise around their other misfortunes, they begin to discover a true connection with each other, causing Walt to become a better father and Anthony to reveal the promise and potential of the good man he will become.",1.30071,/asD0Q73qJzwmD48W5LYRJyFmzmY.jpg,2016-03-18,2016,The Confirmation,6.2
586,35,0,0,0,0,429496,en,A homesick YouTuber stuck in L.A. for the holidays must rediscover the meaning of friendship and save her friends’ night from disaster after she mistakenly throws a party for the entire Internet.,1.300597,/lilx4GseYCFJhzGXSrFoviAisBA.jpg,2016-12-06,2016,Jingle Ballin',0.0
587,35,99,0,0,0,339927,en,"Comedian Kevin Hart performs in front of a crowd of 50,000 people at Philadelphia's outdoor venue, Lincoln Financial Field.",1.296456,/v5QIdxFbo6izF00R7rqUD7yfeYa.jpg,2016-10-14,2016,Kevin Hart : What Now ?,6.8
588,35,18,0,0,0,356298,en,"An improv group deals with several crises, including the loss of their lease and one member hitting the big time.",1.295618,/wk95hhQtASvNT6M6NjEFOfetq90.jpg,2016-07-22,2016,Don't Think Twice,6.6
589,10749,35,0,0,0,402223,ru,"Sochi, Russia. The day before wedding Katya finds her fiancé on a date with a hot blonde, so her classmates Vika, Sveta, and Dasha decide to find Katya a new husband. They have one night only. Will they succeed?",1.291773,/6o7nVpkUMnDJQFkeL2D7qS6srov.jpg,2016-06-16,2016,Classmates,3.8
590,10749,35,0,0,0,413417,en,"When an idealistic romantic gets fired from his day job, he is offered a ""one-time gig"" to break up a girl's relationship for her disapproving parents. This ""one-time"" gig spreads through word-of-mouth and he ends up becoming a professional match-breaker. However, he ends up falling for one of his clients and must figure out how to balance his secret job with his love-life.",1.291604,/sztdKdVYFNdz6Q6D11Pd8IyCqPK.jpg,2016-10-07,2016,The Matchbreaker,5.9
591,35,18,0,0,0,366505,es,"Alma’s family has been producing quality olive oil in the Baix Maestrat area of Spain’s Castellón for generations. Yet changing pressures in the industry have made their traditional practices economically untenable, and the family is now in the mass-production poultry business.  Alma’s grandfather has not spoken in years. Sadness envelopes him, and he no longer wants to eat. His sons—Alma’s father and uncle—are impatient with him, but Alma understands her grandfather. She realizes he has been grieving for a thousand-year-old olive tree that the family has uprooted and sold to pay some debts. (A sadly common reality in Castellón at present.) Unable to bear the idea that her grandfather could die without seeing this terrible wrong corrected, Alma undertakes a quixotic mission to locate the tree and return it to the family orchard, so that her grandfather may have peace in his final days.",1.291455,/vK7LEEX4k7lv8sU6Z14fElVI7PP.jpg,2016-05-06,2016,The Olive Tree,6.6
592,18,35,0,0,0,381938,tr,"Hakan and Ozan are brothers who can't get along well. They meet again in their father's funeral. Even though they want to get back to their daily lives, their father's will won't allow it.",1.287159,/okyOWy2fuPW7F0Fr4U7b9USYPf.jpg,2016-01-15,2016,My Brother,7.8
593,35,0,0,0,0,386579,tr,A family with diversified members travels to İstanbul from Yozgat after their youngest son fell in love with a girl.,1.284935,/8BxVMj6YuiYWidUToGgQrmnbkyL.jpg,2016-03-09,2016,Kaçma Birader,6.0
594,35,0,0,0,0,277839,fr,"Franky and Krimo dream of leaving the grey grime of their neighborhood behind and of traveling to the famous and diabolical Thai beach resort of Pattaya. To get there cheaply, the two friends have the crazy idea of registering, unbeknownst to him, the local little person for the Thai Dwarf Boxing World Championship. But what was supposed to be a dream vacation will transform into the most insane and dangerous adventure of their lives.",1.283489,/p7TFdcE2E9aqwqKMxQEPZZxDjv8.jpg,2016-02-24,2016,"Good Guys Go to Heaven, Bad Guys Go to Pattaya",5.2
595,10749,18,35,0,0,375868,es,,1.283288,/hMvud08UrlpVFOVFbPAdPkGjyY3.jpg,2016-12-02,2016,Villaviciosa de al lado,5.2
596,35,18,10749,0,0,377275,fr,"Victoria Spick, a criminal lawyer who is single, turns up at a wedding and meets three men there: David, the father of her daughters; Vincent, a friend of hers; and Sam, a former drug dealer who she bailed out. The next day, Vincent is accused of attempted murder by his partner.",1.27954,/8RhkBKzOu4BmbAK9xkyTNlxeg5y.jpg,2016-09-14,2016,In Bed with Victoria,5.2
597,35,0,0,0,0,392140,fr,,1.276183,/t57LIV16tfqo0rNaqoAx5X5IaHs.jpg,2016-11-09,2016,Ma famille t'adore déjà !,5.5
598,16,35,14,0,0,289143,fr,"The strange little guy in the blue hood is well known to Krosmoz. His name is Joris and he's proposing to take you on a fantastic adventure. Our hero is leading a happy life in his magic shop in the city of Bonta. But one day, when he seeks out his idol, a Gobbowl superstar, everything changes for the worst as Julith, the vengeful witch, is back in town!",1.274799,/3UyqPwRJbjlI7pt62XHC6lh7a1g.jpg,2016-02-03,2016,Dofus - Book I: Julith,7.5
600,18,35,16,10751,0,150540,en,"Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Like all of us, Riley is guided by her emotions - Joy, Fear, Anger, Disgust and Sadness. The emotions live in Headquarters, the control center inside Riley's mind, where they help advise her through everyday life. As Riley and her emotions struggle to adjust to a new life in San Francisco, turmoil ensues in Headquarters. Although Joy, Riley's main and most important emotion, tries to keep things positive, the emotions conflict on how best to navigate a new city, house and school.",10.332744,/aAmfIX3TT40zUHGcCKrlOZRKC7u.jpg,2015-06-09,2015,Inside Out,8.0
601,18,12,878,0,0,286217,en,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.",9.894608,/5aGhaIHYuQbqlHWvWYqMCnj40y2.jpg,2015-09-30,2015,The Martian,7.6
602,28,18,53,0,0,254128,en,"In the aftermath of a massive earthquake in California, a rescue-chopper pilot makes a dangerous journey across the state in order to rescue his estranged daughter.",8.909359,/qey0tdcOp9kCDdEZuJ87yE3crSe.jpg,2015-05-27,2015,San Andreas,6.1
603,37,18,12,53,0,281957,en,"In the 1820s, a frontiersman, Hugh Glass, sets out on a path of vengeance against those who left him for dead after a bear mauling.",7.766375,/oXUWEc5i3wYyFnL1Ycu8ppxxPvs.jpg,2015-12-25,2015,The Revenant,7.3
604,18,878,0,0,0,264660,en,"Caleb, a 26 year old coder at the world's largest internet company, wins a competition to spend a week at a private mountain retreat belonging to Nathan, the reclusive CEO of the company. But when Caleb arrives at the remote location he finds that he will have to participate in a strange and fascinating experiment in which he must interact with the world's first true artificial intelligence, housed in the body of a beautiful robot girl.",7.143169,/btbRB7BrD887j5NrvjxceRDmaot.jpg,2015-01-21,2015,Ex Machina,7.6
605,80,18,9648,37,0,273248,en,Bounty hunters seek shelter from a raging blizzard and get caught up in a plot of betrayal and deception.,7.051862,/fqe8JxDNO8B8QfOGTdjh6sPCdSC.jpg,2015-12-25,2015,The Hateful Eight,7.5
606,18,10749,53,0,0,216015,en,"When college senior Anastasia Steele steps in for her sick roommate to interview prominent businessman Christian Grey for their campus paper, little does she realize the path her life will take. Christian, as enigmatic as he is rich and powerful, finds himself strangely drawn to Ana, and she to him. Though sexually inexperienced, Ana plunges headlong into an affair -- and learns that Christian's true sexual proclivities push the boundaries of pain and pleasure.",6.973723,/jV8wnk3Jgz6f7degmT3lHNGI2tK.jpg,2015-02-11,2015,Fifty Shades of Grey,5.2
607,18,10402,0,0,0,277216,en,"In 1987, five young men, using brutally honest rhymes and hardcore beats, put their frustration and anger about life in the most dangerous place in America into the most powerful weapon they had: their music.  Taking us back to where it all began, Straight Outta Compton tells the true story of how these cultural rebels—armed only with their lyrics, swagger, bravado and raw talent—stood up to the authorities that meant to keep them down and formed the world’s most dangerous group, N.W.A.  And as they spoke the truth that no one had before and exposed life in the hood, their voice ignited a social revolution that is still reverberating today.",6.771665,/X7S1RtotXOZNV7OlgCfh5VKZSB.jpg,2015-08-13,2015,Straight Outta Compton,7.6
608,10749,14,10751,18,0,150689,en,"When her father unexpectedly passes away, young Ella finds herself at the mercy of her cruel stepmother and her daughters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger in the woods.",6.731696,/o1F2aloaOUufHHOsV0laA9aw9N0.jpg,2015-03-12,2015,Cinderella,6.7
609,28,18,0,0,0,307081,en,"Billy ""The Great"" Hope, the reigning junior middleweight boxing champion, has an impressive career, a loving wife and daughter, and a lavish lifestyle. However, when tragedy strikes, Billy hits rock bottom, losing his family, his house and his manager. He soon finds an unlikely savior in Tick Willis, a former fighter who trains the city's toughest amateur boxers. With his future on the line, Hope fights to reclaim the trust of those he loves the most.",5.941176,/50d0XQQETSyg3bwBXhC7K33pKgc.jpg,2015-06-15,2015,Southpaw,7.3
610,53,18,0,0,0,296098,en,"During the Cold War, the Soviet Union captures U.S. pilot Francis Gary Powers after shooting down his U-2 spy plane. Sentenced to 10 years in prison, Powers' only hope is New York lawyer James Donovan, recruited by a CIA operative to negotiate his release. Donovan boards a plane to Berlin, hoping to win the young man's freedom through a prisoner exchange. If all goes well, the Russians would get Rudolf Abel, the convicted spy who Donovan defended in court.",5.567458,/xPCNA8zJxyyFKTj47QpvkXHukzB.jpg,2015-10-15,2015,Bridge of Spies,7.1
611,18,53,0,0,0,264644,en,Jack is a young boy of 5 years old who has lived all his life in one room. He believes everything within it are the only real things in the world. But what will happen when his Ma suddenly tells him that there are other things outside of Room?,5.131356,/eqFckcHuFCT1FrzLOAvXBb4jHwq.jpg,2015-10-16,2015,Room,8.1
612,18,53,36,0,0,314365,en,"The true story of how The Boston Globe uncovered the massive scandal of child abuse and the cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",4.805018,/ngKxbvsn9Si5TYVJfi1EGAGwThU.jpg,2015-11-06,2015,Spotlight,7.8
613,14,18,10749,0,0,293863,en,"After 29-year-old Adaline recovers from a nearly lethal accident, she inexplicably stops growing older. As the years stretch on and on, Adaline keeps her secret to herself  until she meets a man who changes her life.",4.752542,/gEDGROZ4NQDlRjUPPSSyIf0hKvD.jpg,2015-04-16,2015,The Age of Adaline,7.3
614,18,27,53,0,0,263472,en,"When a devoted husband and father is left home alone for the weekend, two stranded young women unexpectedly knock on his door for help. What starts out as a kind gesture results in a dangerous seduction and a deadly game of cat and mouse.",4.719002,/eynMtjBB1fXsB5vsQylVmsDLmvw.jpg,2015-06-26,2015,Knock Knock,4.7
615,35,18,0,0,0,318846,en,The men who made millions from a global economic meltdown.,4.712144,/p11Ftd4VposrAzthkhF53ifYZRl.jpg,2015-12-11,2015,The Big Short,7.3
616,28,80,18,9648,53,273481,en,"A young female FBI agent joins a secret CIA operation to take down a Mexican cartel boss, a job that ends up pushing her ethical and moral values to the limit.",4.589958,/p2SdfGmQRaw8xhFbexlHL7srMM8.jpg,2015-09-17,2015,Sicario,7.2
617,80,18,9648,0,0,201088,en,A man is released from prison to help American and Chinese authorities pursue a mysterious cyber criminal. The dangerous search leads them from Chicago to Hong Kong.,4.378592,/sW3VEsulmxMlOmQwm0h7H7lZROi.jpg,2015-01-13,2015,Blackhat,5.0
618,18,0,0,0,0,312221,en,"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.",4.147517,/hKzhV274pkZBSpXfCjUyzbyYKLl.jpg,2015-11-25,2015,Creed,7.3
619,27,37,12,18,0,294963,en,"During a shootout in a saloon, Sheriff Hunt injures a suspicious stranger. One of the villagers takes care of him in prison. One day they both disappear – only the spear of a cannibal tribe is found. Hunt and a few of his men go in search of the prisoner and his nurse.",3.774454,/8A51Ur47D0CNJhmvQlbif0vzyqZ.jpg,2015-10-23,2015,Bone Tomahawk,6.6
620,18,36,0,0,0,321697,en,"Set backstage at three iconic product launches and ending in 1998 with the unveiling of the iMac, Steve Jobs takes us behind the scenes of the digital revolution to paint an intimate portrait of the brilliant man at its epicenter.",3.741552,/ahUiUaeOE2lvnOy7srxaUJbbvYv.jpg,2015-10-09,2015,Steve Jobs,6.8
621,28,80,18,9648,53,241554,en,"Brooklyn mobster and prolific hit man Jimmy Conlon has seen better days. Longtime best friend of a mob boss, Jimmy is haunted by the sins of his past—as well as a dogged police detective who’s been one step behind Jimmy for 30 years. But when Jimmy’s estranged son becomes a target, Jimmy must make a choice between the crime family he chose and the real family he abandoned long ago. Now, with nowhere safe to turn, Jimmy has just one night to figure out exactly where his loyalties lie and to see if he can finally make things right.",3.489645,/aqNJrAxudMRNo8jg3HOUQqdl2xr.jpg,2015-03-11,2015,Run All Night,6.3
622,53,35,18,10749,878,254320,en,"In a dystopian near future, single people, according to the laws of The City, are taken to The Hotel, where they are obliged to find a romantic partner in forty-five days or are transformed into beasts and sent off into The Woods.",3.425259,/yR60EqMGS9hHq9I5Pkq2hG984TP.jpg,2015-10-08,2015,The Lobster,6.7
623,10749,35,80,18,0,256591,en,"A veteran grifter takes a young, attractive woman under his wing, but things get complicated when they become romantically involved.",3.345215,/9IElGiLkxPLUWZ3avy31bNSG3Tq.jpg,2015-02-25,2015,Focus,6.7
624,80,18,9648,0,0,339527,en,"A psychic doctor, John Clancy, works with an FBI special agent in search of a serial killer. After having lived in isolation for two years, since the death of his daughter, Clancy is asked by his friend Joe, an FBI special agent to help him solve several murders committed by a serial killer.",3.333366,/4MkNIKVZxYkga4208RXdRZ76zjf.jpg,2015-09-03,2015,Solace,6.1
625,28,18,36,0,0,365222,cn,"When a band of brutal gangsters led by a crooked property developer make a play to take over the city, Master Ip is forced to take a stand.",3.262767,/zy1jQscfEJOk2ElGUDDuYPIWhDp.jpg,2015-12-19,2015,Ip Man 3,6.3
